ID,Key,Gemiddelde WOZ,Meest voorkomende postcode
13832,BU00900128,469,      9215
13833,BU00900129,529,      8497
13834,BU00900130,350,      9216
13835,BU00900131,371,      9217
13836,BU00900132,434,      9219
13837,GM0342    ,427,         .
13838,WK034201  ,483,         .
13839,BU03420101,410,      3762
13840,BU03420102,459,      3762
13841,BU03420103,505,      3761
13842,WK034202  ,293,         .
13843,BU03420201,293,      3762
13844,WK034203  ,475,         .
13845,BU03420301,860,      3763
13846,BU03420302,809,      3763
13847,BU03420303,,      3763
13848,BU03420304,438,      3763
13849,WK034204  ,405,         .
13850,BU03420401,,      3762
13851,BU03420402,281,      3764
13852,BU03420403,531,      3764
13853,BU03420404,865,      3764
13854,BU03420405,502,      3765
13855,WK034205  ,294,         .
13856,BU03420501,294,      3765
13857,WK034206  ,421,         .
13858,BU03420601,359,      3766
13859,BU03420602,842,      3766
13860,BU03420604,799,      3766
13861,BU03420605,640,      3766
13862,BU03420606,489,      3766
13863,WK034207  ,606,         .
13864,BU03420701,585,      3768
13865,BU03420702,691,      3768
13866,BU03420703,922,      3768
13867,BU03420704,616,      3768
13868,BU03420705,787,      3768
13869,BU03420706,,      3768
13870,WK034208  ,383,         .
13871,BU03420801,,      3769
13872,BU03420802,436,      3769
13873,BU03420803,846,      3769
13874,BU03420804,311,      3769
13875,GM0847    ,392,         .
13876,WK084700  ,372,         .
13877,BU08470000,357,      5711
13878,BU08470008,594,      5712
13879,BU08470009,507,      5711
13880,WK084701  ,455,         .
13881,BU08470100,422,      5715
13882,BU08470108,454,      5715
13883,BU08470109,623,      5715
13884,WK084702  ,401,         .
13885,BU08470200,373,      5712
13886,BU08470208,497,      5712
13887,BU08470209,528,      5712
13888,WK084703  ,468,         .
13889,BU08470300,410,      5712
13890,BU08470309,535,      5712
13891,WK084709  ,567,         .
13892,BU08470909,567,      5715
13893,GM0848    ,459,         .
13894,WK084800  ,481,         .
13895,BU08480000,468,      5691
13896,BU08480001,467,      5691
13897,BU08480002,415,      5692
13898,BU08480003,581,      5691
13899,BU08480009,504,      5692
13900,WK084801  ,395,         .
13901,BU08480100,490,      5694
13902,BU08480101,356,      5694
13903,BU08480109,635,      5694
13904,GM0037    ,242,         .
13905,WK003701  ,234,         .
13906,BU00370100,236,      9501
13907,BU00370101,169,      9501
13908,BU00370102,180,      9501
13909,BU00370103,194,      9502
13910,BU00370104,192,      9501
13911,BU00370105,286,      9502
13912,BU00370106,259,      9502
13913,BU00370107,250,      9503
13914,BU00370108,234,      9503
13915,BU00370109,283,      9503
13916,BU00370110,225,      9501
13917,BU00370111,281,      9501
13918,BU00370112,426,      9501
13919,WK003702  ,226,         .
13920,BU00370200,204,      9581
13921,BU00370201,265,      9581
13922,BU00370202,273,      9581
13923,BU00370203,203,      9581
13924,WK003703  ,293,         .
13925,BU00370300,265,      9591
13926,BU00370301,291,      9591
13927,BU00370308,375,      9591
13928,BU00370309,364,      9591
13929,WK003704  ,303,         .
13930,BU00370400,284,      9584
13931,BU00370401,328,      9584
13932,BU00370402,328,      9585
13933,BU00370409,366,      9584
13934,WK003705  ,290,         .
13935,BU00370500,268,      9661
13936,BU00370509,376,      9661
13937,GM0180    ,350,         .
13938,WK018000  ,326,         .
13939,BU01800000,351,      7951
13940,BU01800001,340,      7951
13941,BU01800002,348,      7951
13942,BU01800003,353,      7951
13943,BU01800004,360,      7951
13944,BU01800005,333,      7951
13945,BU01800006,274,      7951
13946,BU01800007,378,      7951
13947,WK018001  ,348,         .
13948,BU01800100,334,      7954
13949,BU01800101,358,      7954
13950,BU01800102,360,      7954
13951,WK018002  ,419,         .
13952,BU01800206,363,      7954
13953,BU01800207,515,      7951
13954,BU01800208,,      7954
13955,BU01800209,414,      7954
13956,WK018003  ,424,         .
13957,BU01800305,455,      7951
13958,BU01800306,399,      7951
13959,BU01800307,397,      7951
13960,BU01800308,383,      7951
13961,BU01800309,447,      7951
13962,WK018004  ,376,         .
13963,BU01800400,330,      7955
13964,BU01800409,467,      7955
13965,WK018005  ,412,         .
13966,BU01800509,412,      7715
13967,WK018006  ,352,         .
13968,BU01800609,352,      7951
13969,WK018007  ,501,         .
13970,BU01800709,501,      7954
13971,GM0532    ,355,         .
13972,WK053201  ,492,         .
13973,BU05320101,,      1614
13974,BU05320102,,      1613
13975,BU05320103,455,      1611
13976,WK053202  ,389,         .
13977,BU05320201,367,      1614
13978,BU05320202,423,      1613
13979,BU05320203,378,      1613
13980,BU05320204,632,      1613
13981,BU05320205,300,      1613
13982,BU05320206,,      1613
13983,BU05320207,430,      1611
13984,BU05320208,324,      1611
13985,BU05320209,317,      1611
13986,BU05320210,380,      1611
13987,BU05320211,,      1611
13988,WK053203  ,317,         .
13989,BU05320301,,      1614
13990,BU05320302,328,      1613
13991,BU05320303,,      1613
13992,BU05320304,306,      1613
13993,BU05320305,472,      1613
13994,BU05320306,306,      1613
13995,BU05320307,279,      1613
13996,BU05320308,303,      1611
13997,BU05320309,,      1611
13998,BU05320310,304,      1611
13999,BU05320311,370,      1611
14000,BU05320312,,      1611
14001,GM0851    ,326,         .
14002,WK085100  ,322,         .
14003,BU08510000,280,      4651
14004,BU08510001,394,      4651
14005,BU08510002,296,      4651
14006,BU08510003,327,      4651
14007,BU08510004,,      4651
14008,BU08510007,486,      4651
14009,BU08510008,505,      4651
14010,BU08510009,585,      4651
14011,WK085101  ,402,         .
14012,BU08510100,363,      4756
14013,BU08510109,543,      4756
14014,WK085102  ,368,         .
14015,BU08510200,304,      4655
14016,BU08510209,574,      4655
14017,WK085103  ,304,         .
14018,BU08510300,291,      4671
14019,BU08510301,367,      4671
14020,BU08510308,572,      4671
14021,BU08510309,504,      4671
14022,WK085104  ,320,         .
14023,BU08510400,303,      4681
14024,BU08510409,473,      4681
14025,GM1708    ,309,         .
14026,WK170800  ,258,         .
14027,BU17080001,205,      8331
14028,BU17080002,192,      8331
14029,BU17080003,334,      8331
14030,BU17080004,,      8331
14031,BU17080005,225,      8331
14032,BU17080006,218,      8331
14033,BU17080007,,      8331
14034,BU17080008,396,      8332
14035,BU17080009,224,      8332
14036,BU17080010,,      8332
14037,BU17080011,372,      8332
14038,BU17080012,227,      8331
14039,BU17080014,484,      8331
14040,BU17080028,874,      8332
14041,BU17080029,351,      8333
14042,BU17080030,,      8331
14043,WK170802  ,297,         .
14044,BU17080200,290,      8375
14045,BU17080201,360,      8375
14046,BU17080209,489,      8375
14047,WK170803  ,406,         .
14048,BU17080300,404,      8377
14049,BU17080309,418,      8377
14050,WK170804  ,277,         .
14051,BU17080400,257,      8374
14052,BU17080408,379,      8374
14053,BU17080409,459,      8374
14054,WK170805  ,352,         .
14055,BU17080500,237,      8373
14056,BU17080501,420,      8373
14057,BU17080509,,      8373
14058,WK170806  ,327,         .
14059,BU17080600,286,      8371
14060,BU17080608,406,      8371
14061,BU17080609,451,      8371
14062,WK170807  ,262,         .
14063,BU17080700,254,      8325
14064,BU17080701,391,      8325
14065,BU17080702,,      8325
14066,BU17080709,419,      8325
14067,WK170808  ,360,         .
14068,BU17080800,301,      8326
14069,BU17080808,484,      8326
14070,BU17080809,456,      8326
14071,BU17080810,425,      8326
14072,BU17080811,376,      8326
14073,BU17080812,476,      8326
14074,BU17080813,434,      8326
14075,WK170810  ,397,         .
14076,BU17081000,376,      8066
14077,BU17081001,500,      8066
14078,WK170811  ,356,         .
14079,BU17081100,273,      7946
14080,BU17081102,404,      7946
14081,BU17081103,503,      7946
14082,BU17081104,,      7946
14083,BU17081105,432,      7946
14084,BU17081106,,      7946
14085,BU17081107,,      7946
14086,BU17081108,459,      7946
14087,WK170816  ,302,         .
14088,BU17081600,281,      8356
14089,BU17081601,,      8356
14090,BU17081608,532,      8356
14091,BU17081609,371,      8356
14092,WK170817  ,442,         .
14093,BU17081700,537,      8355
14094,BU17081701,664,      8355
14095,BU17081702,589,      8355
14096,BU17081703,318,      8355
14097,BU17081704,429,      8355
14098,BU17081705,574,      8355
14099,BU17081706,557,      8355
14100,BU17081707,,      8355
14101,WK170818  ,342,         .
14102,BU17081800,336,      8343
14103,BU17081801,,      8343
14104,WK170819  ,409,         .
14105,BU17081900,330,      8344
14106,BU17081901,455,      8344
14107,WK170820  ,452,         .
14108,BU17082000,443,      8345
14109,BU17082001,,      8345
14110,WK170821  ,402,         .
14111,BU17082100,337,      8347
14112,BU17082101,506,      8347
14113,WK170822  ,662,         .
14114,BU17082200,662,      8346
14115,WK170823  ,523,         .
14116,BU17082300,523,      8336
14117,WK170824  ,360,         .
14118,BU17082400,336,      8335
14119,BU17082401,435,      8335
14120,WK170825  ,464,         .
14121,BU17082500,464,      8337
14122,WK170826  ,348,         .
14123,BU17082600,308,      8338
14124,BU17082601,460,      8338
14125,WK170827  ,408,         .
14126,BU17082700,408,      8339
14127,WK170828  ,363,         .
14128,BU17082800,359,      8334
14129,BU17082801,483,      8334
14130,WK170829  ,289,         .
14131,BU17082900,271,      8341
14132,BU17082901,510,      8341
14133,WK170830  ,465,         .
14134,BU17083000,430,      8342
14135,BU17083001,484,      8342
14136,WK170831  ,480,         .
14137,BU17083100,480,      8378
14138,WK170832  ,463,         .
14139,BU17083200,463,      8361
14140,WK170833  ,330,         .
14141,BU17083300,321,      8376
14142,BU17083301,420,      8376
14143,WK170834  ,584,         .
14144,BU17083400,584,      8363
14145,BU17083401,,      8363
14146,WK170835  ,,         .
14147,BU17083500,,      8362
14148,WK170836  ,,         .
14149,BU17083600,,      8372
14150,GM0971    ,288,         .
14151,WK097100  ,276,         .
14152,BU09710000,315,      6171
14153,BU09710001,270,      6171
14154,BU09710002,246,      6171
14155,BU09710003,334,      6171
14156,BU09710004,336,      6171
14157,BU09710005,253,      6171
14158,WK097101  ,302,         .
14159,BU09710100,296,      6181
14160,BU09710101,295,      6181
14161,BU09710102,400,      6181
14162,WK097102  ,292,         .
14163,BU09710200,286,      6129
14164,BU09710201,297,      6129
14165,BU09710202,293,      6129
14166,BU09710203,335,      6129
14167,GM1904    ,455,         .
14168,WK190401  ,514,         .
14169,BU19040101,779,      3602
14170,BU19040102,972,      3601
14171,BU19040103,958,      3603
14172,BU19040104,621,      3604
14173,BU19040105,548,      3602
14174,BU19040106,379,      3601
14175,BU19040107,559,      3601
14176,BU19040108,683,      3604
14177,BU19040109,430,      3601
14178,BU19040110,498,      3603
14179,BU19040111,639,      3603
14180,BU19040112,336,      3601
14181,BU19040113,641,      3601
14182,BU19040114,,      3602
14183,BU19040115,388,      3601
14184,BU19040116,672,      3603
14185,BU19040117,427,      3604
14186,BU19040118,550,      3601
14187,BU19040119,,      3603
14188,WK190402  ,451,         .
14189,BU19040201,768,      3621
14190,BU19040202,1051,      3621
14191,BU19040203,974,      3621
14192,BU19040204,319,      3621
14193,BU19040205,,      3621
14194,BU19040206,783,      3621
14195,BU19040207,424,      3621
14196,BU19040208,,      3621
14197,BU19040209,,      3621
14198,BU19040210,,         .
14199,BU19040211,267,      3621
14200,BU19040212,529,      3621
14201,BU19040213,463,      3621
14202,BU19040214,,      3621
14203,BU19040215,380,      3621
14204,BU19040216,343,      3621
14205,WK190403  ,580,         .
14206,BU19040301,1179,      3632
14207,BU19040302,,      3632
14208,BU19040303,1332,      3632
14209,BU19040304,,         .
14210,BU19040305,,         .
14211,BU19040306,879,      3632
14212,BU19040307,415,      3632
14213,BU19040308,391,      3632
14214,BU19040309,1032,      3632
14215,BU19040310,785,      3632
14216,BU19040311,811,      3632
14217,BU19040312,657,      3632
14218,WK190404  ,503,         .
14219,BU19040401,628,      3626
14220,BU19040402,451,      3626
14221,WK190405  ,455,         .
14222,BU19040501,648,      3628
14223,BU19040502,589,      3628
14224,BU19040503,715,      3628
14225,BU19040504,699,      3628
14226,BU19040505,409,      3628
14227,BU19040506,586,      3628
14228,BU19040507,386,      3628
14229,BU19040508,394,      3628
14230,BU19040509,536,      3628
14231,WK190406  ,562,         .
14232,BU19040601,900,      3633
14233,BU19040602,,      3633
14234,BU19040603,511,      3633
14235,BU19040604,,      3633
14236,WK190407  ,481,         .
14237,BU19040701,325,      3612
14238,BU19040702,888,      3612
14239,BU19040703,666,      3612
14240,WK190408  ,539,         .
14241,BU19040801,932,      1393
14242,BU19040802,556,      1393
14243,BU19040803,,         .
14244,BU19040804,507,      1393
14245,BU19040805,547,      1393
14246,WK190409  ,869,         .
14247,BU19040901,954,      3631
14248,BU19040902,,      3631
14249,BU19040903,,      3631
14250,BU19040904,,      3631
14251,BU19040905,743,      3631
14252,BU19040906,,      3631
14253,BU19040907,,      3631
14254,WK190410  ,526,         .
14255,BU19041001,,      3634
14256,BU19041002,445,      3634
14257,BU19041003,552,      3634
14258,BU19041004,,         .
14259,WK190411  ,742,         .
14260,BU19041101,742,      3611
14261,WK190412  ,357,         .
14262,BU19041201,,      3605
14263,BU19041202,221,      3606
14264,BU19041203,409,      3607
14265,BU19041204,399,      3608
14266,BU19041205,385,      3607
14267,BU19041206,383,      3607
14268,BU19041207,415,      3607
14269,BU19041208,354,      3607
14270,BU19041209,341,      3608
14271,BU19041210,334,      3605
14272,BU19041211,368,      3607
14273,BU19041212,358,      3605
14274,BU19041213,277,      3605
14275,BU19041214,284,      3605
14276,BU19041215,355,      3607
14277,GM1900    ,289,         .
14278,WK190000  ,253,         .
14279,BU19000000,214,      8701
14280,BU19000001,202,      8701
14281,BU19000002,256,      8701
14282,BU19000003,218,      8701
14283,BU19000004,302,      8701
14284,BU19000009,399,      8701
14285,WK190001  ,281,         .
14286,BU19000101,208,      8601
14287,BU19000102,339,      8601
14288,BU19000103,381,      8601
14289,BU19000104,205,      8602
14290,BU19000105,251,      8602
14291,BU19000106,232,      8603
14292,BU19000107,347,      8603
14293,BU19000108,338,      8603
14294,BU19000109,305,      8605
14295,BU19000110,283,      8604
14296,BU19000111,435,      8604
14297,BU19000112,223,      8605
14298,BU19000113,230,      8606
14299,BU19000114,203,      8607
14300,BU19000115,213,      8608
14301,BU19000116,228,      8608
14302,BU19000117,334,      8607
14303,BU19000118,496,      8626
14304,BU19000119,555,      8603
14305,BU19000120,350,      8633
14306,WK190002  ,288,         .
14307,BU19000200,280,      8711
14308,BU19000201,,      8775
14309,BU19000202,259,      8713
14310,BU19000208,415,      8711
14311,BU19000209,533,      8713
14312,WK190003  ,312,         .
14313,BU19000300,296,      8723
14314,BU19000301,389,      8724
